,Artist,Name,ID,Playlist,Energy,Liveness,Tempo,Speechiness,Acousticness,Instrumentalness,Danceability,Key,Duration,Loudness,Valence,Mode
403,SAINt JHN,3 Below,4stQ9ma0kqGifqLQQSgOGH,vybes,0.785,0.274,123.974,0.0323,0.0658,0.0373,0.883,4,191215,-4.03,0.609,0
404,iann dior,gone girl,6G0FACzGN80Dj2v4ass5rq,vybes,0.714,0.0717,94.956,0.0287,0.162,0.0,0.677,11,136568,-5.637,0.355,1
405,Jaden,On My Own,4D1eVq5AUILwjg3tAe7o6M,vybes,0.843,0.189,97.5,0.0422,0.0214,0.00345,0.344,1,244720,-3.711,0.219,0
406,Post Malone,Goodbyes (Feat. Young Thug),6vBdBCoOhKHiYDDOcorfNo,vybes,0.653,0.111,150.231,0.0745,0.447,0.0,0.58,5,174960,-3.818,0.175,1
407,POORSTACY,Lost,6U14IDmKxp2nd2zozAKusR,vybes,0.569,0.14,127.026,0.0841,0.00753,1.22e-06,0.796,7,166299,-8.953,0.298,0
408,Trevor Daniel,Closure,05l7cyJvL9OTmwnRTFjYQ9,vybes,0.387,0.126,151.801,0.0446,0.0749,0.00705,0.522,5,191581,-9.376,0.22,1
409,Jaden,SOHO,0gf2y5doKjsYaZJJZif4vz,vybes,0.596,0.148,159.985,0.192,0.342,0.335,0.547,8,208493,-7.744,0.368,0
410,POORSTACY,make up,7bJSEMDbVDb5OZU85wpPkw,vybes,0.472,0.0689,87.488,0.201,0.116,0.0,0.783,0,120738,-7.241,0.542,1
411,iann dior,what is real,61StVXD7XDEeVBBdnvmFfM,vybes,0.769,0.116,93.483,0.0343,0.224,0.0,0.626,1,134819,-4.48,0.446,1
412,Travis Scott,CAN'T SAY,27a1mYSG5tYg7dmEjWBcmL,vybes,0.708,0.118,147.98,0.0547,0.201,0.0,0.702,10,198408,-5.366,0.713,0
413,A Boogie Wit da Hoodie,Stalking You,1DPz356PzDOvqvjCnQu7Lo,vybes,0.534,0.0828,90.376,0.198,0.522,0.0,0.537,1,221076,-7.074,0.709,1
414,Trevor Daniel,Mess,4Zc4kyc7VSdZNF9wFeBIcz,vybes,0.56,0.106,154.957,0.0389,0.124,3.75e-06,0.655,9,168484,-7.97,0.0917,1
415,Trevor Daniel,Youth,7vdKWMVWfFVVzMXk5bad69,vybes,0.438,0.365,75.002,0.0413,0.39,3.03e-06,0.633,1,254800,-8.755,0.436,0
416,Trevor Daniel,Pretend,1XSCfbktZAroC22lu56VC1,vybes,0.479,0.147,126.982,0.0513,0.55,0.000167,0.674,2,204150,-12.938,0.272,0
417,Trevor Daniel,For You,2IuiwVQPn4r3g2FR5mfv1R,vybes,0.667,0.09,159.876,0.0626,0.0843,6.02e-06,0.611,10,163500,-7.508,0.349,0
418,Trevor Daniel,On My Own,7AMFseNoVRiGuF9K86WPk0,vybes,0.538,0.105,160.032,0.134,0.0885,3e-06,0.616,8,154181,-7.714,0.282,0
419,Trevor Daniel,Wild,3EpHSpT2YH5maBzBJqtkcB,vybes,0.63,0.197,160.024,0.0362,0.0737,0.00371,0.642,2,186000,-7.371,0.205,1
420,Trevor Daniel,Paranoid,1Y8h75Crg5S6wXgg9TiXVR,vybes,0.364,0.227,113.949,0.0342,0.36,0.0,0.701,5,211053,-10.133,0.252,1
421,Trevor Daniel,Empty,2xniWE8XYMp12dlzhuOyR4,vybes,0.649,0.181,158.023,0.035,0.0939,0.0,0.66,6,203552,-6.586,0.177,0
422,Trevor Daniel,Never,6mpvGOFJ07NDk86MKUxT67,vybes,0.798,0.118,82.485,0.0463,0.0139,0.0,0.695,7,176571,-5.509,0.257,1
423,Lil Durk,No Label,4WznHDEzfBcZOVFFNkDUBt,vybes,0.478,0.17,99.857,0.479,0.0285,0.0,0.766,10,144661,-8.287,0.303,1
424,iann dior,pouring,0TUaamDhcVNoQg7yoCYb47,vybes,0.656,0.254,174.853,0.0495,0.00334,0.0,0.568,9,112457,-8.751,0.203,1
425,Rick Ross,Running the Streets (feat. A Boogie Wit Da Hoodie & Denzel Curry),3s9f1LQ6607eDj9UYCzmgk,vybes,0.622,0.197,70.474,0.262,0.0744,0.0,0.536,1,224840,-7.98,0.227,1
426,Trevor Daniel,Forgot,3l3qvJzAam3vGyfcFQxRqF,vybes,0.59,0.105,119.999,0.0326,0.305,3.3e-06,0.697,11,179500,-7.289,0.377,1
427,Swae Lee,Sextasy,5jlLBqK31dOqXECKn3jlMX,vybes,0.416,0.112,147.994,0.102,0.0546,2.16e-05,0.784,7,225037,-9.231,0.259,1
428,POORSTACY,hollow,1B7AZ8Xq8RqaCp9OrQabaI,vybes,0.626,0.114,80.976,0.265,0.102,0.0,0.755,0,130403,-5.924,0.726,0
429,blackbear,hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,vybes,0.559,0.399,129.989,0.0776,0.128,0.0,0.778,6,185093,-7.109,0.678,0
430,Summer Walker,Playing Games,0W45ni3uikr9z0vPjlBIDw,vybes,0.489,0.204,115.555,0.0627,0.547,2.13e-06,0.666,11,141589,-5.944,0.464,0
431,Mike WiLL Made-It,Drinks On Us,3Z4iF2sFcW63WclmUYd7IE,vybes,0.639,0.0954,129.001,0.286,0.378,0.00017,0.774,10,311163,-6.472,0.461,0
432,SAINt JHN,Roses,0easEmosKkPhksg0qidzXo,vybes,0.5,0.133,102.001,0.0611,0.342,2.05e-05,0.782,5,173611,-6.473,0.281,0
433,ProdBy902,Monsters,6JfTuuW3iPeWXsrUWWY7nw,vybes,0.499,0.287,159.026,0.0619,0.177,0.0,0.546,8,157179,-9.398,0.296,1
434,benny blanco,Graduation (with Juice WRLD),6cjSh516BbrNUs213jDAGm,vybes,0.65,0.124,154.968,0.271,0.107,0.0,0.731,0,177847,-5.286,0.605,1
435,Post Malone,Circles,4VginDwYTP2eaHJzO0QMjG,vybes,0.758,0.0924,120.003,0.0402,0.233,0.00144,0.704,0,214907,-3.537,0.534,1
436,J. Cole,Work Out,2wAJTrFhCnQyNSD3oUgTZO,vybes,0.427,0.307,93.004,0.106,0.0531,0.0,0.831,2,235320,-6.903,0.216,1
437,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,vybes,0.655,0.115,95.078,0.137,0.0525,0.0,0.715,0,207333,-6.425,0.531,1
438,wavygeo,Inside Out,0xKnWH7CUcbWDSZGTeLov8,vybes,0.353,0.115,121.961,0.0647,0.203,0.0,0.751,9,166896,-12.1,0.171,0
439,wavygeo,I Tried,6RO0e4finSuqjCS52x82JP,vybes,0.371,0.0975,96.061,0.0616,0.331,0.0,0.678,5,122593,-13.695,0.44,1
440,wavygeo,Unforgettable,4aeAh6bDrxW2x97yl1IOZx,vybes,0.692,0.11,150.018,0.0383,0.136,0.0,0.597,5,141322,-7.611,0.382,1
441,wavygeo,Around Me,755x0vZQDmZeHrkj5UM0Jk,vybes,0.475,0.166,81.001,0.0394,0.0257,1.84e-05,0.659,1,134034,-11.862,0.306,0
442,wavygeo,Hope 2 Die,0lm4redFxHY1OkEJOZ4ALz,vybes,0.648,0.243,160.056,0.0403,0.527,0.00136,0.625,11,147122,-9.006,0.542,1
443,wavygeo,Thoughts of You,7KW5QQkbjVfVWD1d0dQQ8Q,vybes,0.399,0.132,119.992,0.0338,0.352,0.000113,0.752,11,178521,-10.651,0.127,1
444,wavygeo,On the Drugz,0bpq6uGMegSOHg0rmxDZWI,vybes,0.615,0.165,141.87,0.0801,0.142,0.0,0.624,0,208144,-7.807,0.272,1
445,wavygeo,Sky Falling,0IP0oCVhwsFAQm6thDaw6q,vybes,0.379,0.11,94.916,0.0364,0.824,1.14e-06,0.672,9,162717,-10.835,0.554,0
446,wavygeo,Regrets,6gGvloGz13vGSY4k2D8z5e,vybes,0.263,0.128,99.973,0.0385,0.832,0.0,0.458,8,178258,-15.504,0.067,1
447,wavygeo,You Make Me Feel,7zpUVm4SobYCzwadJ0l07e,vybes,0.479,0.367,119.969,0.0339,0.266,0.0,0.652,2,162403,-10.645,0.266,1
448,wavygeo,Real High,3YNWFyaBn44ZwuM7Yvk85g,vybes,0.626,0.134,139.966,0.04,0.0121,3.86e-05,0.681,0,199811,-10.131,0.41,1
449,wavygeo,For a Price,4Shi1ARD1isZU8N6wLAXa3,vybes,0.332,0.226,100.964,0.0561,0.499,0.0,0.483,4,192627,-9.516,0.0814,0
450,Post Malone,Hollywood's Bleeding,77Y7tccX9Hx5iClDr39uy9,vybes,0.646,0.103,130.218,0.0476,0.331,0.0,0.405,4,156267,-3.206,0.17,0
451,Post Malone,Saint-Tropez,7C39RtGhnEw7cyf0Pyw7PV,vybes,0.684,0.104,132.113,0.0439,0.0545,0.0,0.617,0,150867,-3.618,0.295,1
452,Post Malone,Allergic,4LIbjDbLweGCrHVw8QbMSb,vybes,0.741,0.345,144.968,0.0787,0.154,3.02e-05,0.665,0,156893,-3.694,0.57,1
453,Post Malone,A Thousand Bad Times,3hFG4jR5stnIQJDI64KlJY,vybes,0.732,0.111,159.0,0.092,0.105,1.15e-05,0.632,6,221173,-3.498,0.317,1
454,Post Malone,Die For Me (feat. Future & Halsey),59PYPDxTbqJpiGfyogPb5h,vybes,0.66,0.211,145.01,0.0441,0.19,0.0,0.614,0,245267,-2.848,0.452,1
455,Post Malone,On The Road (feat. Meek Mill & Lil Baby),0hGH0S74Eoyv6mXZcOKtdQ,vybes,0.737,0.102,112.93,0.109,0.0589,0.0,0.442,7,218320,-5.046,0.21,1
456,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),4Yq3XUNfWrAPWuB94qkC09,vybes,0.8,0.147,139.919,0.0502,0.0906,0.0,0.499,1,229573,-2.665,0.272,0
457,Post Malone,I'm Gonna Be,4hDoWaIklSVAKLocU3IDBr,vybes,0.559,0.148,117.943,0.0316,0.703,0.0,0.746,5,200680,-4.008,0.368,1
458,Post Malone,Staring At The Sun (feat. SZA),2leIuE4fdcJoNMSKu5Yr7a,vybes,0.772,0.308,95.074,0.184,0.248,0.0,0.724,6,168280,-4.389,0.347,0
459,Post Malone,Internet,4RzpCjByV1NWUGKVQGuej6,vybes,0.489,0.103,74.013,0.0314,0.841,0.0,0.469,0,123387,-6.071,0.201,1
460,Post Malone,Myself,4YgtN1HasxdDlrrZIggYxn,vybes,0.701,0.242,163.882,0.0349,0.102,0.0,0.476,0,158120,-4.234,0.405,1
461,Post Malone,Wow.,2ve5NyzWHUbIYxL33goCX7,vybes,0.539,0.103,99.96,0.208,0.136,1.78e-06,0.829,11,149547,-7.359,0.388,0
462,POORSTACY,Make Up,3D609Yr2H1XYPeruXgc3yv,vybes,0.486,0.0734,87.435,0.218,0.113,0.0,0.781,0,120744,-7.73,0.538,1
463,POORSTACY,lost,0nygzznhANm4uiBwhUkE6o,vybes,0.562,0.152,127.075,0.0794,0.0074,5.49e-06,0.793,7,167363,-9.024,0.3,0
464,POORSTACY,OKAY,6WqHQZV4qAEoYzTqYYWEan,vybes,0.711,0.107,120.044,0.0363,0.0335,0.0,0.677,1,160742,-7.547,0.338,1
465,POORSTACY,HELP !,2wj6VJfPAxb89LfLwTsCnD,vybes,0.557,0.219,112.004,0.0367,0.356,0.0,0.812,1,192223,-6.567,0.326,0
466,Travis Scott,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,vybes,0.427,0.21,76.469,0.0317,0.0546,5.83e-06,0.598,7,175721,-8.764,0.0605,0
467,Internet Money,Somebody,735RSTb2xbtWbDtKD9XDYi,vybes,0.671,0.113,89.921,0.256,0.363,0.0,0.63,6,174333,-6.659,0.333,0
468,YK Osiris,Change,4tm4ucTjb7eJ85iz9tZjnt,vybes,0.703,0.0747,150.063,0.0622,0.0115,0.0,0.65,11,156080,-3.979,0.207,0
469,XXXTENTACION,HEARTEATER,17UwOJOXHbggzJfAreIgII,vybes,0.518,0.0522,99.984,0.0297,0.0652,0.000656,0.781,9,136614,-4.657,0.61,0
470,iann dior,Strings,3gzvOfEsblYOVK3xDXodCP,vybes,0.557,0.113,119.942,0.0426,0.129,0.0,0.795,1,194000,-6.653,0.403,1
471,Chris Brown,No Guidance (feat. Drake),6XHVuErjQ4XNm6nDPVCxVX,vybes,0.454,0.155,92.932,0.151,0.123,0.0,0.698,1,260640,-6.756,0.137,0
472,Iann Door,Lonely Stoner,6gcsGH4inVqtwotrZlK0Rl,vybes,0.421,0.101,143.935,0.0565,0.212,0.0,0.661,4,215522,-11.106,0.0733,0
473,Iann Door,Tonight,06nYWptGWIU4sGLOSdmJv9,vybes,0.423,0.0797,127.453,0.366,0.0226,0.0,0.521,1,188092,-15.479,0.317,1
474,Iann Door,Paranormal,6yXnOuBODSYz2UlwCGJZCI,vybes,0.546,0.0713,141.998,0.0867,0.152,0.0,0.628,0,210039,-9.798,0.332,1
475,Iann Door,Millenium,4XHAvqr7ZCGZmpUNmfST8r,vybes,0.578,0.248,168.008,0.0493,0.292,0.0,0.571,7,154678,-9.323,0.5,0
476,Iann Door,Karma,5gCwUPSSeSzJIzYVqHd8Zw,vybes,0.665,0.0913,157.967,0.15,0.288,0.0,0.745,6,182335,-6.293,0.232,0
477,iann dior,Darkside,4STuLPjcWzI9NlNvUFwGAu,vybes,0.869,0.343,123.991,0.0264,0.71,0.0,0.695,5,154871,-6.914,0.92,1
478,iann dior,Problems,2gSG1S47vbdbyZ6aeJB4Dv,vybes,0.607,0.0895,119.956,0.0481,0.121,0.0,0.774,2,144000,-5.076,0.732,1
479,iann dior,Flowers,14xJYn35NZzLEZ2D1AfGRG,vybes,0.63,0.103,169.986,0.0975,0.478,0.0,0.527,8,114360,-7.67,0.426,1
480,iann dior,Lately,0DntsVelzYRISWeBf4rmah,vybes,0.617,0.117,179.001,0.0421,0.0651,1.88e-06,0.533,4,131397,-6.821,0.285,0
481,iann dior,Urself,0EcKn4nTp9tbdVtDsgMi07,vybes,0.486,0.107,123.042,0.0409,0.452,0.0,0.739,3,180301,-7.517,0.74,0
482,iann dior,In Too Deep,3p76CbedbZakoOCHV6wPZE,vybes,0.394,0.107,115.009,0.0321,0.361,0.0,0.801,6,161506,-7.979,0.305,0
483,iann dior,Searching,1tV2yuoRQnyaNLw7am5YBI,vybes,0.704,0.124,101.984,0.0371,0.24,0.0,0.745,1,138824,-7.167,0.0873,0
484,iann dior,Needed,2uNaIbNYzduLKLYyUBPmU4,vybes,0.52,0.112,144.153,0.0325,0.234,0.0,0.665,9,121667,-6.823,0.456,0
485,iann dior,Never Is Enough,3DIRkZsEx7zFl6ow9qsyHz,vybes,0.54,0.0633,96.03,0.0288,0.38,0.0,0.733,5,134000,-4.522,0.642,0
486,iann dior,Feel It Coming,2oeNFsos5kQCJ4uaDv9LDW,vybes,0.606,0.0842,188.03,0.0767,0.416,0.0,0.537,7,132766,-5.39,0.509,0
487,iann dior,Stay For A While,2AbKro51mAUu7KePC6OkEF,vybes,0.528,0.102,134.952,0.0261,0.435,0.0,0.565,2,165257,-4.954,0.396,1
488,Tinashe,Touch & Go,0t4knmBuw14LysanDonPrj,vybes,0.541,0.103,132.034,0.0486,0.432,9.02e-06,0.658,8,255658,-9.908,0.19,0
489,Icy Narco,Numb & Frozen,19TGBiXdJEtjLesXFjIGwr,vybes,0.637,0.12,79.927,0.0698,0.0511,0.0,0.631,5,109558,-6.049,0.571,0
490,Frank Ocean,In My Room,4S4Mfvv03M1cHgIOJcbUCL,vybes,0.647,0.114,158.037,0.0675,0.594,0.661,0.861,7,133680,-7.425,0.67,1
491,Kanye West,Selah,39JRmdKFka1Oe09FoOCPI4,vybes,0.618,0.32,90.076,0.197,0.647,0.000859,0.482,9,164620,-5.673,0.146,0
492,Kanye West,Follow God,2QpGZOhTCHHiKmpSO9FW4h,vybes,0.9,0.0426,180.291,0.418,0.000248,1.21e-05,0.529,1,104591,-3.503,0.434,1
493,Kanye West,Closed On Sunday,3JWiDGQX2eTlFvKj3Yssj3,vybes,0.291,0.139,97.984,0.0318,0.873,0.000641,0.799,11,151873,-7.353,0.406,0
494,Kanye West,On God,2SasoXZyv82yYgHiVOvxQn,vybes,0.886,0.461,72.577,0.155,0.0671,0.0,0.41,9,136351,-4.413,0.393,0
495,Kanye West,Everything We Need,24bnCCysWnbNRNUT4LpHcP,vybes,0.416,0.146,116.96,0.0538,0.312,0.0,0.894,9,116560,-6.823,0.463,0
496,Kanye West,God Is,6xRWoYwfwIKnT8bQGzKbxR,vybes,0.634,0.195,105.051,0.0254,0.17,0.0,0.649,1,203141,-4.394,0.221,1
497,Kanye West,Use This Gospel,0oPOuDmmkVp3h6puekhs6P,vybes,0.459,0.126,148.28,0.0422,0.614,0.0,0.611,0,213878,-3.926,0.177,0
498,Kanye West,Jesus Is Lord,7sBgFMWqDWQgrsNSpIBoe8,vybes,0.26,0.532,76.61,0.0305,0.828,4.03e-05,0.243,4,49293,-5.876,0.327,0
499,A Boogie Wit da Hoodie,Reply (feat. Lil Uzi Vert),364spZLB5bhNlnPrzvUB41,vybes,0.623,0.13,112.15,0.0808,0.0187,0.0,0.512,9,183589,-6.553,0.219,0
500,T-Pain,I'm Sprung,0F7rEdewJ6cSLylOZZpDu7,vybes,0.329,0.081,99.991,0.108,0.088,0.0,0.722,0,230713,-11.617,0.166,0
501,The Weeknd,Blinding Lights,0sf12qNH5qcw8qpgymFOqD,vybes,0.796,0.0938,171.017,0.0629,0.00147,0.000209,0.513,1,201573,-4.075,0.345,1
502,Yelawolf,You and Me,53QA7j4pHWAtbE3D0Glh7Q,vybes,0.448,0.123,140.97,0.0342,0.109,0.00105,0.598,1,242001,-8.525,0.0727,0
503,Yelawolf,Lightning,1DgJKiF6RJuUjpv0hxxpUN,vybes,0.735,0.0524,149.007,0.14,0.0423,4.15e-05,0.715,0,275565,-7.171,0.389,1
504,Yelawolf,Renegades,6mst7lHMCpsNeKC8dQQ3Uf,vybes,0.516,0.339,142.064,0.0463,0.202,7.67e-06,0.693,8,221008,-9.875,0.484,0
505,Yelawolf,So Long,44e71uPaKdOMnfXJlv7jxf,vybes,0.334,0.138,146.845,0.0553,0.647,2.3e-06,0.759,11,235858,-11.538,0.107,1
506,Yelawolf,Country Rich,3oaq7K93bYW3kvYyYyuAGo,vybes,0.564,0.123,160.033,0.0585,0.00967,4.56e-05,0.698,1,233232,-9.074,0.694,1
507,Yelawolf,Opie Taylor,4b6lQidsp8frtj7LgtuBH6,vybes,0.686,0.0612,96.008,0.163,0.00354,0.181,0.793,7,232862,-8.602,0.69,1
508,Yelawolf,Box Chevy 7,2yNlrEVVEnvTAWcsIKggUW,vybes,0.568,0.253,120.008,0.0387,0.0213,0.0203,0.8,9,244049,-5.812,0.159,0
509,The Weeknd,Heartless,57vxBYXtHMk6H1aD29V7PU,vybes,0.75,0.117,169.954,0.111,0.00632,7.6e-05,0.531,10,200080,-5.831,0.198,0
510,JAY-Z,No Church In The Wild,3Osd3Yf8K73aj4ySn6LrvK,vybes,0.751,0.167,92.781,0.105,0.246,0.0179,0.654,8,272507,-7.508,0.568,0
511,JAY-Z,New Day,3SIgBSv9D8Nm3CvP0o0Q9Z,vybes,0.645,0.142,91.005,0.0705,0.389,7.05e-05,0.561,10,272853,-6.809,0.359,0
512,JAY-Z,Who Gon Stop Me,3R1k8P1MrDdLSRhlTaaWAS,vybes,0.73,0.715,133.88,0.159,0.0408,0.000164,0.594,0,256707,-4.638,0.378,0
513,JAY-Z,Made In America,4Mx5gDSGBHbrsgJR7r1QwJ,vybes,0.729,0.224,165.899,0.219,0.043,5.88e-05,0.71,11,292067,-7.01,0.55,0
514,JAY-Z,Why I Love You,4lLmG1fatRUgnRz0Ol0WUi,vybes,0.805,0.269,123.441,0.0419,0.0261,0.0,0.481,5,201373,-4.132,0.373,1
515,JAY-Z,Illest Motherf**ker Alive,4HWQexsnWXsAKBJp52hU4G,vybes,0.663,0.595,139.979,0.0837,0.171,1.64e-06,0.553,11,503320,-6.412,0.299,1
516,JAY-Z,Lift Off,08T26i7SErk6jCDTW7uUFI,vybes,0.784,0.165,179.427,0.171,0.187,0.00177,0.403,2,266253,-7.584,0.275,0
517,JAY-Z,Primetime,5zes2uxTNuqNlO6toDTZN5,vybes,0.923,0.31,84.99,0.21,0.166,9.64e-06,0.662,11,199240,-4.085,0.469,0
518,JAY-Z,Young Forever,35srNkJVToAzYiZzron1FY,vybes,0.69,0.211,140.329,0.0693,0.417,0.0,0.637,9,253907,-3.214,0.103,0
519,lilspirit,Ugly,5wrFMeaUyjFU3v3BAqYl9j,vybes,0.432,0.0643,106.946,0.0381,0.568,0.0,0.686,6,181752,-9.814,0.429,0
520,lilspirit,Vroom Vroom!,4ZxZIX5FEn2fTFD20OHNQr,vybes,0.389,0.0984,145.047,0.0846,0.175,4.58e-06,0.849,11,119112,-9.583,0.216,1
521,Teyana Taylor,We Got Love,1gV9BVSqekZsvYoJVqwSY8,vybes,0.619,0.444,121.445,0.197,0.0364,0.000147,0.742,7,195013,-8.693,0.516,1
522,blackbear,"thursday/froze over - ""interlude""",35ETyoPgbogH020GVnTQg5,vybes,0.454,0.118,120.935,0.0659,0.262,0.0,0.785,9,259966,-7.775,0.322,1
523,Tinashe,Save Room for Us,3TMZVleKFb75oUZpp86KPn,vybes,0.671,0.313,112.055,0.0752,0.477,3.78e-05,0.758,6,164718,-4.766,0.416,0
524,Tinashe,Life's Too Short,63Zh4dXVMr6KzH9LGg2LAK,vybes,0.555,0.0878,77.477,0.0556,0.573,0.0,0.639,0,191045,-7.1,0.476,1
525,Smokepurpp,Different Color Molly,6gO7SsL92jgKRP8lsDGxYo,vybes,0.333,0.105,136.986,0.0864,0.0754,1.32e-05,0.912,1,185298,-7.146,0.103,1
526,Tinashe,2 On,3jVtllWS5CFFWLQng8sKsr,vybes,0.595,0.111,101.013,0.107,0.15,0.0,0.742,9,227000,-7.51,0.431,1
527,Tinashe,Cold Sweat,4RSYgNxty83tnXcexSdgVA,vybes,0.408,0.332,130.259,0.06,0.133,0.000418,0.72,3,311680,-7.669,0.289,0
528,DJ Khaled,Hip Hop,3xI2BX87nRys1ENw1Zl0El,vybes,0.859,0.108,77.057,0.333,0.159,0.0,0.646,11,263213,-4.934,0.628,1
529,Juice WRLD,Let Me Know (I Wonder Why Freestyle),3wwo0bJvDSorOpNfzEkfXx,vybes,0.537,0.418,125.028,0.0832,0.172,0.0,0.635,7,215381,-7.895,0.383,0
530,Dr. Dre,Darkside/Gone,5ZEdSY99Mj5U4MIF97EKER,vybes,0.782,0.0997,80.487,0.31,0.0125,0.0,0.667,2,233907,-4.404,0.59,1
531,Dr. Dre,Talking To My Diary,7KZs2C1UGjrIfVXXuvtb20,vybes,0.939,0.0666,83.684,0.0766,0.000363,7.24e-06,0.533,7,263227,-1.883,0.341,1
532,BROCKHAMPTON,SUGAR,6U0FIYXCQ3TGrk4tFpLrEA,vybes,0.538,0.19,122.973,0.0638,0.449,0.0,0.453,1,204533,-8.212,0.516,1
533,BROCKHAMPTON,SWEET,2DgMxFMUQRPthW4ROhjen1,vybes,0.628,0.116,92.107,0.223,0.543,0.0,0.718,10,274274,-6.007,0.722,0
534,BROCKHAMPTON,ST. PERCY,3wE9jU1zReHLMHLgAsWIYX,vybes,0.635,0.068,82.087,0.31,0.367,0.00568,0.611,2,210773,-7.016,0.739,1
535,BROCKHAMPTON,NO HALO,694vvR5o19xHPhhJ5QdLN7,vybes,0.573,0.0695,165.192,0.0709,0.41,0.00017,0.643,4,259747,-7.034,0.47,1
536,BROCKHAMPTON,GINGER,1Uo7reO6I2yQ1q36ZPuNf7,vybes,0.715,0.164,130.087,0.0451,0.249,0.0369,0.748,2,234173,-5.137,0.226,1
537,Taylor Swift,End Game,2x0WlnmfG39ZuDmstl9xfX,vybes,0.589,0.108,159.073,0.0558,0.00845,0.0,0.649,2,244827,-6.237,0.151,1
538,Billie Eilish,you should see me in a crown,3XF5xLJHOQQRbWya6hBp7d,vybes,0.533,0.139,150.455,0.186,0.462,0.219,0.678,4,180953,-10.485,0.323,1
539,Frank Ocean,Ivy,2ZWlPOoWh0626oTaHrnl2a,chillz,0.388,0.248,116.362,0.0384,0.782,0.000309,0.567,9,249191,-9.579,0.452,0
540,Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,chillz,0.552,0.415,159.738,0.0991,0.67,4.57e-05,0.544,9,184516,-7.45,0.554,1
541,Kid Cudi,Swim In The Light,5cjsgbZ8tZYD4f0LNpApnf,chillz,0.377,0.11,165.208,0.0428,0.61,0.371,0.357,2,269227,-10.723,0.116,1
542,Kid Cudi,Marijuana,2GtaNlidzvK3hY78kCdsHa,chillz,0.403,0.272,140.978,0.0273,0.829,0.823,0.672,8,260200,-9.809,0.54,0
543,Kid Cudi,Mr. Rager,393MDhe62s8hbH8ETrlxe5,chillz,0.726,0.14,102.003,0.0272,0.39,0.882,0.67,7,294227,-8.689,0.581,1
544,Kanye West,Wolves,432hUIl3ISDeytYW5XBQ5h,chillz,0.392,0.134,155.856,0.0925,0.219,0.00173,0.395,1,301587,-8.034,0.103,1
545,Kanye West,RoboCop,02LAK7qT1wya0klSeNO96f,chillz,0.447,0.405,133.776,0.102,0.157,0.00564,0.698,5,274360,-8.04,0.407,0
546,Kanye West,Coldest Winter,2RRFTLIglxHgAYQzsSLI4Y,chillz,0.516,0.265,133.999,0.044,0.171,3.21e-06,0.761,0,164333,-10.229,0.562,1
547,Kanye West,Only One,0j35X8cTq543QDYLOyqB8W,chillz,0.243,0.111,102.087,0.0435,0.939,0.0,0.732,0,280227,-6.023,0.106,1
548,Kendrick Lamar,Chapter Six,3s3ZBjw8kKX5HXymkRIDVy,chillz,0.537,0.185,67.9,0.0823,0.533,0.0,0.51,4,161138,-11.297,0.67,0
549,A$AP Rocky,L$D,4S7YHmlWwfwArgd8LfSPud,chillz,0.252,0.0992,120.06,0.0647,0.193,0.138,0.598,2,238307,-15.086,0.0352,1
550,Kid Cudi,Balmain Jeans,5mv1po6d9khHzWHp0C2yBs,chillz,0.732,0.0754,159.998,0.0326,0.481,0.00133,0.508,1,327320,-6.294,0.601,1
551,Kid Cudi,Too Bad I Have To Destroy You Now,6kpiwAM3vWN9UbGAQw2v8q,chillz,0.659,0.106,105.985,0.0464,0.0159,0.0197,0.607,7,377893,-9.126,0.102,0
552,6LACK,Pretty Little Fears (feat. J. Cole),4at3d5QWnlibMVN75ECDrp,chillz,0.458,0.0852,192.099,0.36,0.696,0.000103,0.61,9,240342,-11.336,0.246,1
553,6LACK,Seasons (feat. Khalid),1AROE0XcC4ySCxXF65mutZ,chillz,0.319,0.137,141.96,0.294,0.692,0.00958,0.6,0,250001,-10.272,0.507,1
554,6LACK,Worst Luck,2wc4wFgsQUDD79jItn4cHs,chillz,0.518,0.116,177.869,0.16,0.856,0.000795,0.327,5,206133,-9.244,0.153,0
555,6LACK,One Way (feat. T-Pain) - Bonus,7HDpgbWMVzI8bEbdldw3cs,chillz,0.406,0.107,184.061,0.176,0.73,3.59e-06,0.425,4,286957,-8.911,0.124,0
556,Metro Boomin,Only 1 (Interlude) (with Travis Scott),2kJAhu7mesSEkML8zviSNX,chillz,0.239,0.169,78.251,0.0331,0.744,0.0,0.317,1,80467,-12.036,0.391,0
557,Russ,Losin Control,4cxMGhkinTocPSVVKWIw0d,chillz,0.245,0.102,96.992,0.138,0.515,0.000154,0.759,6,237507,-6.545,0.209,1
558,6LACK,Sorry,2xRyZfWe9bnRfH1ZfhYO98,chillz,0.447,0.13,120.082,0.102,0.708,0.00188,0.665,8,210177,-11.5,0.313,1
559,6LACK,Learn Ya,2V8OJ8i3WBh4Los9wG6OKQ,chillz,0.527,0.112,81.576,0.331,0.509,0.00312,0.416,0,215680,-8.692,0.202,0
