,Artist,Name,ID,Playlist,Energy,Liveness,Tempo,Speechiness,Acousticness,Instrumentalness,Danceability,Key,Duration,Loudness,Valence,Mode,Clusters
1423,Lil Wayne,Right Above It,1kMuU3TNQvHbqvXCWBodmP,litt,0.841,0.578,76.05199999999999,0.35600000000000004,0.0435,0.0,0.376,3,271947,-4.348,0.46299999999999997,0,0
1424,Metro Boomin,No Complaints,6kig1UFggPUyZBCvXD3Wod,litt,0.498,0.0799,123.975,0.165,0.0829,0.0369,0.9129999999999999,2,261733,-10.742,0.217,1,1
1425,Migos,Bad and Boujee (feat. Lil Uzi Vert),4Km5HrUvYTaSUfiSGPJeQR,litt,0.665,0.12300000000000001,127.07600000000001,0.244,0.061,0.0,0.927,11,343150,-5.313,0.175,1,1
1426,Migos,Get Right Witcha,76Y0gxtTxN0FyDCYh5qYQj,litt,0.743,0.10300000000000001,136.98,0.23800000000000002,0.0646,1.1900000000000001e-05,0.95,10,257546,-5.861000000000001,0.62,0,0
1427,Migos,Slippery (feat. Gucci Mane),6p8NuHm8uCGnn2Dtbtf7zE,litt,0.674,0.10400000000000001,141.967,0.264,0.307,0.0,0.92,1,304041,-5.662000000000001,0.741,0,0
1428,Pusha T,Hard Piano,3HgA5R5alihocnOYE9ihpS,litt,0.778,0.21,82.193,0.17800000000000002,0.0347,0.0,0.5820000000000001,4,195733,-3.7760000000000002,0.205,0,1
1429,Pusha T,What Would Meek Do?,5vnuJ8EopkP5dHukpOmT3L,litt,0.636,0.177,83.071,0.0782,0.0064,8.38e-06,0.6779999999999999,1,153267,-3.155,0.0636,1,1
1430,Kanye West,Mercy.1,3U8Ev1gISsx6O1uwpsttOD,litt,0.644,0.35,140.009,0.402,0.0558,2.3199999999999998e-05,0.556,6,326347,-5.805,0.499,0,0
1431,Kanye West,New God Flow.1,4sc2HuZ5ATXlX7WhnXuo0h,litt,0.946,0.65,174.01,0.46299999999999997,0.43799999999999994,0.0,0.43799999999999994,3,357320,-3.4989999999999997,0.435,0,0
1432,Kanye West,Don't Like.1,12D0n7hKpPcjuUpcbAKjjr,litt,0.612,0.146,132.072,0.225,0.0094,0.0,0.657,6,283653,-5.415,0.626,0,0
1433,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,1BuZAIO8WZpavWVbbq3Lci,litt,0.831,0.11800000000000001,173.94799999999998,0.15,0.0168,0.0,0.713,1,332301,-4.75,0.584,0,0
1434,Rae Sremmurd,CLOSE (feat. Travis Scott) - From SR3MM,1oUudyBYVGMIC8JXeIsFzq,litt,0.736,0.111,140.034,0.0321,0.10400000000000001,0.0,0.691,0,193510,-4.993,0.0395,1,1
1435,ScHoolboy Q,Man Of The Year,5SsR3wtCOafDmZgvIdRhSm,litt,0.865,0.198,111.914,0.0413,0.00536,0.0,0.7490000000000001,3,216013,-5.228,0.371,1,1
1436,Smokepurpp,Audi.,2INqEk4ko5AsGVLBsiKiQe,litt,0.366,0.0964,122.993,0.135,0.0214,0.0,0.794,7,159522,-10.051,0.278,1,1
1437,Smokepurpp,123,0MHPgpKYfTVml3qEXspnLQ,litt,0.61,0.105,135.993,0.402,0.196,0.0,0.88,9,170000,-5.257000000000001,0.38299999999999995,1,0
1438,Smokepurpp,Do Not Disturb (feat. Lil Yachty & Offset),08zAFXhfyIxq9359NHksdP,litt,0.647,0.335,131.02700000000002,0.0659,0.203,0.00185,0.878,10,157557,-4.566,0.212,0,1
1439,Kid Cudi,Rose Golden,40jxatV29fk82SAziDsPqN,litt,0.762,0.085,139.93200000000002,0.0899,0.426,0.0,0.594,9,277813,-7.9510000000000005,0.588,0,0
1440,Kid Cudi,Baptized In Fire,6WSBZroxQaO3FYEpT2ACFH,litt,0.61,0.11599999999999999,152.062,0.191,0.606,0.0177,0.6729999999999999,4,285520,-8.386000000000001,0.759,0,2
1441,Kid Cudi,Just What I Am,4LoMziEaxdkrSMXtavIJqL,litt,0.95,0.406,140.009,0.13699999999999998,0.00223,0.0,0.654,1,228027,-3.1630000000000003,0.35100000000000003,1,1
1442,Kid Cudi,Soundtrack 2 My Life,1cdC9TCqyLwAlsw3fVJaJS,litt,0.754,0.37,86.501,0.128,0.465,1.57e-05,0.46399999999999997,9,235627,-6.653,0.444,0,2
1443,Young Thug,Audemar (feat. Tracy T),0NoQpbfJ6n7KUY2YlZI1j6,litt,0.499,0.11800000000000001,131.97,0.256,0.0296,0.0,0.907,8,207333,-9.985,0.5589999999999999,1,0
1444,Young Thug,It's A Slime (feat. Lil Uzi Vert),3HxYOwZZHZn5mC1drqPQqR,litt,0.46399999999999997,0.0938,75.5,0.34600000000000003,0.00449,0.0,0.863,1,142840,-10.559000000000001,0.5660000000000001,1,0
1445,Young Thug,Memo,7tk5tOCj84jine8kKJkPYs,litt,0.564,0.122,131.988,0.11599999999999999,0.151,0.0,0.823,1,195413,-6.617000000000001,0.348,1,1
1446,Young Thug,F Cancer (Boosie) (feat. Quavo),1qPK58q90l8KNoWyXsLI2Y,litt,0.718,0.33799999999999997,160.031,0.0992,0.0229,0.0,0.802,10,249640,-6.921,0.6579999999999999,0,0
1447,Young Thug,With That (feat. Duke),6o4nVtywF4F75RkOcDxrtd,litt,0.597,0.0881,123.99700000000001,0.125,0.0659,0.0,0.7509999999999999,9,202533,-6.59,0.159,0,1
1448,Young Thug,Halftime,4BP0An7SXctTY4kF41JxIQ,litt,0.486,0.11199999999999999,133.284,0.251,0.0641,0.0,0.71,11,226733,-6.221,0.17,0,1
1449,Young Thug,Up (feat. Lil Uzi Vert),7HvtrRyRYqSOhllmbIW1Kh,litt,0.617,0.36,129.974,0.12,0.0015400000000000001,6.48e-05,0.852,1,296413,-7.515,0.3,0,1
1450,London On Da Track,No Flag,1tyjWMMINb9S0YBynTvJ7s,litt,0.58,0.115,157.961,0.348,0.0856,0.0,0.809,1,212383,-7.252999999999999,0.146,1,1
1451,Travis Scott,beibs in the trap,0ESJlaM8CE1jRWaNtwSNj8,litt,0.5710000000000001,0.29100000000000004,119.054,0.145,0.24,0.0,0.743,7,213863,-6.053999999999999,0.495,0,0
1452,Zaytoven,Strong,7uL0c7Yye2qACn8NQTatqV,litt,0.695,0.196,159.903,0.0648,0.192,0.0,0.6459999999999999,11,174853,-5.502000000000001,0.467,0,0
1453,The Weeknd,Six Feet Under,4mU5iXHeLgbR94siF7p1sY,litt,0.504,0.125,140.035,0.0761,0.129,0.0,0.772,6,237573,-8.219,0.244,0,1
1454,Drake,Forever,6HSqyfGnsHYw9MmIpa9zlZ,litt,0.9259999999999999,0.256,158.423,0.374,0.253,0.0,0.415,5,357347,-1.304,0.542,0,0
1455,Lil Baby,Drip Too Hard (Lil Baby & Gunna),78QR3Wp35dqAhFEc2qAGjE,litt,0.662,0.534,112.51100000000001,0.292,0.0852,0.0,0.897,1,145543,-6.903,0.389,0,1
1456,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",6wWaVoUOzLQJHd3bWAUpdZ,litt,0.6859999999999999,0.193,132.055,0.284,0.0677,0.0,0.753,1,194732,-5.415,0.8859999999999999,0,0
1457,Future,Different (feat. Yung Bans),3thLnNvO9IctWoccbsZyJV,litt,0.516,0.115,77.058,0.45899999999999996,0.098,0.0,0.456,8,151013,-10.512,0.684,1,0
1458,Future,7 Am Freestyle,1hHe7cirScEJWgAS0JFqTL,litt,0.401,0.149,129.976,0.41100000000000003,0.0185,0.0,0.951,0,192907,-8.92,0.539,0,0
1459,Future,Red Bentley (feat. Young Thug),3fFBZvG777xoKyvcrBq7lc,litt,0.609,0.179,149.991,0.237,0.0301,1.6100000000000002e-05,0.903,10,207867,-7.555,0.268,0,1
1460,Future,Astronauts,2vs5ubqg8QUbfyWZpMfvWe,litt,0.586,0.121,76.48,0.23199999999999998,0.0402,2.66e-06,0.732,1,169920,-7.867999999999999,0.73,1,0
1461,Future,Jet Lag (feat. Young Scooter),2OsDoAzo5SGq10qwmKSQBv,litt,0.45799999999999996,0.174,125.04899999999999,0.105,0.266,0.0,0.81,4,271067,-7.495,0.493,0,0
1462,Sheck Wes,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,litt,0.625,0.248,146.034,0.0315,0.19399999999999998,0.009859999999999999,0.7290000000000001,4,183907,-5.266,0.261,1,1
1463,Eminem,Soldier,5QD28FqaM3jTfsqWwvRZwv,litt,0.92,0.128,94.516,0.201,0.0319,0.000525,0.851,8,226213,-2.989,0.545,1,0
1464,Eminem,Not Afraid,7Ie9W94M7OjPoZVV216Xus,litt,0.9540000000000001,0.205,114.635,0.264,0.529,0.0,0.855,0,248133,-1.19,0.6679999999999999,0,0
1465,Eminem,Cinderella Man,4SE4yewyGpOYfxfx59Yjc5,litt,0.9079999999999999,0.0821,85.91799999999999,0.20199999999999999,0.23399999999999999,0.0,0.679,8,279013,-3.411,0.687,1,0
1466,Eminem,Rap God,6or1bKJiZ06IlK0vFvY75k,litt,0.843,0.799,148.14,0.314,0.397,0.0,0.708,7,363521,-2.66,0.625,1,0
1467,Eminem,Believe,4iTyf5pLZMOR8YrEZgSopo,litt,0.49200000000000005,0.359,130.072,0.11199999999999999,0.16,0.0,0.884,1,315347,-5.343,0.11,0,1
1468,Eminem,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,756ZV0boQJ6Kbk3WFBuVjD,litt,0.725,0.33299999999999996,135.95,0.295,0.159,0.0,0.887,2,296941,-6.534,0.441,1,0
1469,Eminem,Jimmy Crack Corn,0RQt83mXMcBthcrfQ7nHLd,litt,0.8170000000000001,0.2,124.12799999999999,0.295,0.0079,0.0,0.585,6,234453,-2.577,0.325,1,1
1470,Vic Mensa,Reverse (Ft. G-Eazy),3qAyjdhtnU2a14rrRKEkcE,litt,0.703,0.124,144.959,0.106,0.031,0.0,0.836,0,211893,-4.731,0.21100000000000002,1,1
1471,Vic Mensa,U Mad,3KiEydhjn7yf58h9jBD5Sa,litt,0.5870000000000001,0.325,134.047,0.0471,0.0122,0.0,0.722,1,299800,-6.495,0.48200000000000004,1,1
1472,Tory Lanez,Shooters,6TrjaOqUwdKQ7KNxJr2s9Y,litt,0.547,0.373,129.939,0.0434,0.115,0.0,0.639,7,208173,-6.237,0.11699999999999999,0,1
1473,Metro Boomin,10AM/Save The World (feat. Gucci Mane),6qZANDqrSAvfuSjcxBP1PD,litt,0.501,0.18899999999999997,136.025,0.239,0.257,0.0,0.7190000000000001,8,226320,-8.84,0.419,0,1
1474,Metro Boomin,Overdue (with Travis Scott),2mYDDUkBcgFNBqkWctyyuc,litt,0.4,0.33399999999999996,150.13299999999998,0.0425,0.733,0.000133,0.638,11,166093,-11.212,0.495,0,2
1475,Metro Boomin,10 Freaky Girls (with 21 Savage),43lYaovU2FoeuBMNusVVVW,litt,0.353,0.102,88.031,0.31,0.588,0.0,0.81,6,208293,-9.931000000000001,0.0727,0,2
1476,Metro Boomin,Up To Something (feat. Travis Scott & Young Thug),27P4XoNXXEV4lTc3sB61RK,litt,0.616,0.134,114.014,0.157,0.319,0.0,0.799,1,184360,-8.809,0.667,1,0
1477,21 Savage,Rap Saved Me,0tdCy39PgWN8LFWu34ORn3,litt,0.39899999999999997,0.102,143.049,0.309,0.00525,0.74,0.845,1,257600,-7.5089999999999995,0.14800000000000002,1,1
1478,21 Savage,My Choppa Hate Niggas,2D2w9943rsnJOGCrI4aMQp,litt,0.27399999999999997,0.183,77.493,0.484,0.0974,0.185,0.862,0,148640,-5.818,0.146,0,1
1479,Offset,Nightmare,7LAhKXDNWwq3CmnFP3UIOP,litt,0.405,0.158,157.09,0.0852,0.442,0.21100000000000002,0.7390000000000001,0,147987,-10.897,0.127,1,2
1480,21 Savage,Mad Stalkers,6HR1z11h0ROUlWP4Kx8Z7G,litt,0.365,0.179,135.003,0.235,0.147,0.185,0.9,10,202667,-6.395,0.136,0,1
1481,21 Savage,Disrespectful,3oxCefEI6Tc6Z6t20J4IvH,litt,0.381,0.135,158.02100000000002,0.46399999999999997,0.354,3.12e-06,0.799,1,160320,-7.147,0.0488,1,1
1482,21 Savage,Still Serving,6m6Oy3F6GG0zRwH03rWmTv,litt,0.544,0.11199999999999999,115.95100000000001,0.0727,0.413,9.54e-05,0.9259999999999999,5,231787,-6.827000000000001,0.6559999999999999,1,0
1483,21 Savage,Darth Vader,7vg47qMIEdLfNdTE3WLf0T,litt,0.284,0.121,150.98,0.392,0.557,0.0175,0.7240000000000001,7,228893,-10.494000000000002,0.14400000000000002,1,2
1484,NAV,Hit,0gHcxtyWQT0HrlGxaxP1KT,litt,0.682,0.132,140.084,0.19,0.204,0.0554,0.8690000000000001,6,169787,-9.113,0.634,0,0
1485,21 Savage,Bank Account,2fQrGHiQOvpL9UgPvtYy6G,litt,0.34600000000000003,0.0871,75.016,0.35100000000000003,0.0151,7.04e-06,0.884,8,220307,-8.228,0.376,0,1
1486,Lil Wayne,Hasta La Vista,0JvPpTwwD1tu2JCyI2Ojbm,litt,0.741,0.35600000000000004,149.982,0.153,0.0236,0.0,0.797,5,171867,-4.672,0.753,0,0
1487,Tory Lanez,Why DON'T You LOVE me?,3DS5BKVLatgjEMYKqLxCFY,litt,0.774,0.39,119.92,0.0495,0.0415,0.0,0.589,4,212143,-6.318,0.179,0,1
1488,Tory Lanez,DucK my Ex (feat. Chris Brown & 2 Chainz),615OfT4BO07EINEcCn7ewH,litt,0.741,0.0708,159.924,0.107,0.106,0.0,0.7070000000000001,0,190549,-4.822,0.6890000000000001,1,0
1489,Tory Lanez,FlEXiBle (feat. Chris Brown & Lil Baby),5FpLsvdRNgWSEBWHx2VIkH,litt,0.8170000000000001,0.105,160.046,0.0378,0.0786,0.0,0.6890000000000001,1,199004,-4.503,0.865,1,0
1490,Tory Lanez,S.w.I.n.G (feat. PnB Rock & Trey Songz),7o8xfkcYJs1CPZXWiIFimg,litt,0.777,0.449,138.007,0.151,0.244,0.0,0.621,8,278515,-4.75,0.526,0,0
1491,Tory Lanez,KJm,0tMhVRGuPn1rmn3kzVIPLk,litt,0.858,0.127,160.031,0.13699999999999998,0.0235,0.0,0.7090000000000001,0,168361,-3.4419999999999997,0.584,1,0
1492,Tory Lanez,DrIP DrIp Drip (feat. Meek Mill),6SPYOjTjqvidDI24Hy9lwX,litt,0.8140000000000001,0.16,155.02,0.0561,0.162,0.0,0.71,10,230440,-4.575,0.7140000000000001,1,0
1493,Big Sean,Big Bidness (& Metro Boomin),42XnD59SFcomCJu55EPhqJ,litt,0.579,0.102,84.985,0.275,0.12300000000000001,0.0,0.657,7,273027,-10.463,0.146,0,1
1494,NAV,Perfect Timing (Intro),5Od0M7jp6IODTPW0cygHgu,litt,0.47600000000000003,0.221,77.06,0.32799999999999996,0.0737,0.000778,0.784,8,177027,-9.963,0.187,1,1
1495,A$AP Rocky,Goldie,4go2hxLM6ijk0K76ZY0Nhd,litt,0.843,0.37799999999999995,81.958,0.24100000000000002,0.22,3.02e-05,0.68,1,192067,-4.919,0.743,1,0
1496,ScHoolboy Q,Collard Greens,0zO8ctW0UiuOefR87OeJOZ,litt,0.575,0.205,153.954,0.0633,0.025,9.94e-06,0.825,11,299960,-4.87,0.65,1,0
1497,Kendrick Lamar,m.A.A.d city,2cDCojn6uIBM6A5xTAbl3H,litt,0.7290000000000001,0.44,91.04799999999999,0.271,0.0538,4.07e-06,0.48700000000000004,2,350120,-6.815,0.217,1,1
1498,Joey Bada$$,ROCKABYE BABY (feat. ScHoolboy Q),31mqc7EKPsJf3pe6H5jEfC,litt,0.877,0.0481,166.24200000000002,0.371,0.166,0.0,0.5529999999999999,7,223553,-4.694,0.557,0,0
1499,A$AP Ferg,Plain Jane,4dVpf9jZjcORqGTLUaeYj9,litt,0.8440000000000001,0.087,170.142,0.275,0.0651,0.0,0.797,11,173600,-5.482,0.52,1,0
1500,A$AP Ferg,Mad Man (feat. Playboi Carti),0EoJCSeuAq9Ilw2AesTBUu,litt,0.762,0.171,132.1,0.0705,0.0956,0.0,0.654,1,159027,-3.9939999999999998,0.0728,1,1
1501,A$AP Ferg,New Level (feat. Future),25rc1PFgPvtV6GFSloyOI0,litt,0.7040000000000001,0.162,121.059,0.131,0.0344,0.0,0.738,1,264973,-1.69,0.152,0,1
1502,A$AP Ferg,Shabba (feat. A$AP Rocky),7eaKWfov7b2Qa2n6HTesL3,litt,0.7120000000000001,0.272,120.0,0.10300000000000001,0.0715,0.0,0.8690000000000001,9,275867,-6.136,0.435,1,0
1503,Meek Mill,1 AM,6Rtug7pmJtXarD0fTtRlt0,litt,0.65,0.111,100.29799999999999,0.0981,0.0038,0.0,0.9009999999999999,2,163955,-4.137,0.295,1,1
1504,Meek Mill,Litty (feat. Tory Lanez),5J5PXmMdQ2nh1lZOal8KmK,litt,0.701,0.327,129.501,0.0858,0.0451,0.0,0.5920000000000001,10,280615,-4.013999999999999,0.282,0,1
1505,Ski Mask The Slump God,Catch Me Outside,4rgwri7LajWVZvdj2N81SS,litt,0.677,0.327,112.001,0.24600000000000002,0.165,0.0,0.943,7,145760,-6.0329999999999995,0.615,1,0
1506,A$AP Ferg,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",7xVLFuuYdAvcTfcP3IG3dS,litt,0.733,0.174,130.009,0.142,0.0246,0.0,0.841,1,283693,-5.077,0.284,1,1
1507,A$AP Ferg,Trap And A Dream (feat. Meek Mill),7gbs274CmEorDmQuOYzaud,litt,0.804,0.418,162.08700000000002,0.276,0.040999999999999995,0.0,0.611,1,189667,-5.632999999999999,0.374,1,1
1508,A$AP Ferg,Swipe Life (feat. Rick Ross),3FBKmwj9agbApC7y5gKCDO,litt,0.469,0.0949,128.05,0.0612,0.000283,0.0,0.73,1,193093,-8.212,0.23800000000000002,1,1
1509,Migos,Fight Night,2n5gVJ9fzeX2SSWlLQuyS9,litt,0.706,0.33399999999999996,89.96799999999999,0.207,0.182,0.0,0.8740000000000001,1,216248,-5.132000000000001,0.895,1,0
1510,Migos,MotorSport,4wFjTWCunQFKtukqrNijEt,litt,0.518,0.325,137.996,0.183,0.0305,0.0,0.904,2,303077,-5.32,0.188,1,1
1511,Oliver Francis,Chernobyl,7KmaqxaakNs8frMSc4a0Bc,litt,0.6609999999999999,0.14,118.97200000000001,0.268,0.0427,9.04e-06,0.746,10,149244,-7.6579999999999995,0.18100000000000002,0,1
1512,Kanye West,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,litt,0.573,0.5379999999999999,113.088,0.0549,0.11800000000000001,0.0,0.7240000000000001,7,135920,-4.113,0.43799999999999994,1,1
1513,A$AP Ferg,Back Hurt (feat. Migos),4BWuRZe5uDrhcO3QDhNaxQ,litt,0.684,0.0888,141.997,0.183,0.0233,0.0,0.845,1,216200,-6.542999999999999,0.29,1,1
1514,A$AP Mob,Crazy Brazy,59e7E2LMPZ2bhW5G6aCwX8,litt,0.629,0.126,143.083,0.312,0.32,0.0,0.755,0,188853,-8.283999999999999,0.591,1,0
1515,A$AP Mob,Young N***a Living,3u9HxfcMCFYwJ2R0nkpDWV,litt,0.696,0.5589999999999999,114.95700000000001,0.24100000000000002,0.114,0.0,0.7609999999999999,11,258880,-5.811,0.272,0,1
1516,2 Chainz,No Lie,4Ox97hNeJSWFCZ8vp76vog,litt,0.665,0.365,131.108,0.17600000000000002,0.0172,0.0,0.634,6,237827,-5.984,0.611,0,0
1517,A$AP Mob,Hella Hoes,7MDKvOzNgAJ3KMCtaP2UOa,litt,0.853,0.152,130.018,0.389,0.302,0.0,0.633,8,211965,-6.4910000000000005,0.544,1,0
1518,Travis Scott,Upper Echelon (feat. T.I. & 2 Chainz),1x6Zk7hoTIlSOFNZnyxjZD,litt,0.617,0.08800000000000001,122.065,0.0651,0.0448,0.0,0.7879999999999999,2,243800,-4.516,0.128,1,1
1519,Kanye West,Facts (Charlie Heat Version),3MnbXlC1N7GdS9M8HzA6no,litt,0.662,0.168,142.059,0.14300000000000002,0.0518,0.0,0.777,1,200733,-3.761,0.4,0,1
1520,Charli XCX,5 in the Morning,62VpKdGyA7OIyUCj3a3LPU,litt,0.743,0.115,108.07700000000001,0.0464,0.038,0.0,0.632,1,169597,-6.761,0.35700000000000004,1,1
1521,Zaytoven,Go Get The Money,5ADrk0HbbM0dRhXBnHjbzU,litt,0.7040000000000001,0.11599999999999999,139.981,0.128,0.0206,0.0,0.804,1,239860,-5.162000000000001,0.41700000000000004,1,1
1522,Childish Gambino,3005,3Z2sglqDj1rDRMF5x0Sz2R,litt,0.461,0.0973,165.985,0.33299999999999996,0.149,0.0,0.473,6,234213,-6.474,0.615,0,0
1523,Childish Gambino,IV. Sweatpants,2rmq49FcJ4U3wh1Z7C9UxE,litt,0.479,0.639,79.929,0.177,0.16899999999999998,0.0,0.644,4,180680,-8.352,0.612,1,0
1524,Kodak Black,ZEZE,0FZ4Dmg8jJJAPJnvBIzD9z,litt,0.603,0.0924,98.04299999999999,0.17600000000000002,0.0521,0.0,0.861,8,228760,-5.787999999999999,0.504,0,0
1525,6ix9ine,STOOPID,6k2iq1yULhXILe0i8xQqPF,litt,0.63,0.162,149.989,0.395,0.13,0.0,0.733,11,152000,-4.296,0.8320000000000001,1,0
1526,6ix9ine,FEFE,4QIyEq7TcTdAcxjI2AFlAK,litt,0.387,0.136,125.978,0.41200000000000003,0.08800000000000001,0.0,0.9309999999999999,1,179405,-9.127,0.376,1,1
1527,6ix9ine,KIKA,6Gy7rXB6Ku5vIWC7WGWsl3,litt,0.715,0.182,94.51299999999999,0.245,0.128,0.0,0.745,1,136032,-3.3680000000000003,0.342,0,1
1528,6ix9ine,WONDO,3jHsYztlhj1GunIF6yIePH,litt,0.853,0.147,92.93799999999999,0.298,0.0785,0.0,0.775,7,121129,-5.867000000000001,0.537,1,0
1529,Lil Baby,All Of A Sudden,0XOMoQbYxYPVLxwK4VDmNA,litt,0.727,0.0588,139.995,0.111,0.000151,0.0015,0.759,1,169187,-5.617000000000001,0.376,1,1
1530,Lil Baby,Sum More,4novMmedjP9sZpTKO2SCr8,litt,0.377,0.0832,147.036,0.32899999999999996,0.0256,0.0,0.79,10,191160,-9.513,0.228,1,1
1531,A Boogie Wit da Hoodie,Startender (feat. Offset and Tyga),0jAfdqv18goRTUxm3ilRjb,litt,0.622,0.151,191.97099999999998,0.133,0.0235,0.0,0.736,6,192779,-4.6530000000000005,0.506,0,0
1532,21 Savage,a lot,2t8yVaLvJ0RenpXUIAC52d,litt,0.636,0.342,145.972,0.086,0.0395,0.00125,0.8370000000000001,1,288624,-7.643,0.27399999999999997,1,1
1533,21 Savage,1.5,2wOXxtHZgRkkrkEbKLzzqs,litt,0.52,0.45399999999999996,84.022,0.359,0.000244,1.16e-06,0.885,1,148656,-8.353,0.306,1,1
1534,21 Savage,asmr,2QgfDF0fQ4sskDthP8MG5w,litt,0.5429999999999999,0.11699999999999999,170.067,0.47600000000000003,0.0399,0.0,0.84,1,171714,-7.7379999999999995,0.161,1,1
1535,21 Savage,monster,2FUNBaa5DwItJtYEBgAblU,litt,0.607,0.11800000000000001,134.02200000000002,0.124,0.158,0.00022799999999999999,0.89,9,233040,-6.916,0.22399999999999998,0,1
1536,A Boogie Wit da Hoodie,My Shit,5uQOauh47VFt3B2kV9kRXw,litt,0.621,0.099,77.998,0.0515,0.244,0.0,0.812,5,128157,-8.3,0.847,1,0
1537,Quality Control,Hook Up,0gUGjvCXLxvLoBLXJVrUSl,litt,0.42700000000000005,0.11,124.995,0.107,0.0579,0.0,0.879,4,207390,-8.525,0.498,0,0
1538,MadeinTYO,Skateboard P (feat. Big Sean),07pJdL0L9XDGW0HBj0rIS2,litt,0.47,0.14400000000000002,75.47399999999999,0.425,0.0371,0.0,0.831,1,242307,-7.48,0.33899999999999997,0,1
1539,MadeinTYO,I Want (feat. 2 Chainz),1NMYfyq8eE4qUCj2SXvrJd,litt,0.625,0.3,120.994,0.105,0.179,0.000136,0.86,2,233293,-6.922000000000001,0.221,1,1
1540,2 Chainz,I'm Different,6J5sxraPPZ4b0CVOGAgpXj,litt,0.7020000000000001,0.0838,97.524,0.0615,0.0473,0.0,0.9359999999999999,10,207040,-5.305,0.7040000000000001,1,0
1541,Lil Wayne,A Milli,4T4MW44Qmowo4qM3KwkVsU,litt,0.69,0.28,151.583,0.29,0.0375,0.0011099999999999999,0.664,6,221760,-8.65,0.764,0,0
1542,Lil Wayne,Blunt Blowin,6v2eEC9Nr9POe5xPUm8361,litt,0.738,0.22399999999999998,135.988,0.0649,0.0022199999999999998,0.0,0.721,2,312960,-5.682,0.375,1,1
1543,Lil Wayne,MegaMan,00NUqFMIpCsrYPbM9YpVHQ,litt,0.856,0.256,101.866,0.28600000000000003,0.0114,0.0,0.504,11,198280,-5.024,0.335,0,1
1544,Lil Wayne,Curtains,5Gagv8zeTONjNLpLIgnLfA,litt,0.621,0.335,127.925,0.12,0.0456,0.0,0.758,0,271533,-4.562,0.48700000000000004,1,0
1545,Lil Wayne,Rich As Fuck,7ty8xCQ2bCocWLGB6IFZ17,litt,0.593,0.484,130.583,0.45799999999999996,0.0395,0.0,0.612,1,223173,-6.294,0.883,1,0
1546,Rick Ross,Trap Trap Trap,1KZ0Xo6Mmeprp1Sw5xCHYz,litt,0.838,0.0721,136.869,0.313,0.0061200000000000004,0.0,0.7290000000000001,8,275720,-4.476,0.349,0,1
1547,Keith Ape,Achoo,2huH9q26JmfR0BzV4xKzny,litt,0.8390000000000001,0.389,119.935,0.162,0.16699999999999998,0.0,0.659,2,244000,-4.106,0.624,1,0
1548,Future,Jumpin on a Jet,1I3ZAmPmbFV78oNKnibOiW,litt,0.595,0.0876,140.039,0.091,0.0571,3.7000000000000006e-06,0.8240000000000001,11,137134,-6.346,0.157,1,1
1549,Future,Crushed Up,7wcyO1rrH3Ru4t659IjG41,litt,0.597,0.152,158.043,0.23,0.0415,0.0,0.7809999999999999,10,149949,-6.794,0.544,0,0
1550,Boogie,Rainy Days (feat. Eminem),015jLlgBeSkl3CApWJhlv7,litt,0.51,0.107,106.949,0.256,0.0146,0.0,0.866,10,234640,-6.254,0.171,1,1
1551,Lil Uzi Vert,Do What I Want,4IWGnyOHDrVZEtPWfs4s7q,litt,0.701,0.20800000000000002,139.952,0.0767,0.106,0.0,0.6809999999999999,9,175203,-6.336,0.39799999999999996,1,1
1552,Lil Baby,This Week,3yIZgYN7AKO3cDueyhpuCS,litt,0.525,0.0887,133.126,0.214,0.00214,0.0,0.8909999999999999,10,196864,-7.666,0.15,0,1
1553,Offset,Tats On My Face,4TzXqUIcdpAmre24puQ6Uu,litt,0.335,0.107,140.061,0.297,0.226,0.0,0.88,1,182023,-8.742,0.213,1,1
1554,Offset,Wild Wild West (feat. Gunna),0SQ8yalm13UIJuebuZkQlH,litt,0.621,0.138,114.007,0.19899999999999998,0.0841,0.0,0.902,9,236300,-5.315,0.49700000000000005,1,0
1555,Offset,Quarter Milli (feat. Gucci Mane),36YZKsGtyzblj9fGYKtR7H,litt,0.55,0.11,130.036,0.0728,0.0688,8.97e-05,0.909,9,194875,-7.795,0.18899999999999997,1,1
1556,Rae Sremmurd,Swang,4VSVT9njJD3BsXIdCNHOVQ,litt,0.326,0.10099999999999999,140.00799999999998,0.0634,0.225,2.8699999999999996e-05,0.672,8,208120,-9.36,0.154,1,1
1557,Zaytoven,Alot,7FDSB6DSC1DvEBk8ivPlKd,litt,0.41700000000000004,0.222,142.03799999999998,0.319,0.0171,0.0,0.789,9,178995,-10.105,0.518,1,0
1558,Rae Sremmurd,Look Alive,2IGr3q6ljcpLvHDFLtI0yW,litt,0.583,0.326,120.024,0.0393,0.0552,1.84e-06,0.7859999999999999,0,228000,-7.415,0.22899999999999998,1,1
